mid,chinese_text,like_count,comments_count,reposts_count,created_date,user_id,isLongText,attitude
4.41E+15,数码测评这就是华为Mate30 Pro！光是外观你爱了吗？ 搞机数码哥的微博视频 ,5,0,0,9月10日,6605860981,0,
4.41E+15,华为Mate30还有许多黑科技坐等尖叫，可以晚上拍大电影，比晚上拍摄好看许多，录拍视频特别震惊，惊喜不断 ,11,6,0,9月10日,6616254908,0,
4.41E+15,华为正式发布鸿蒙超话华为mate30Rethinkpossibilities mate30拍照怕是又要惊艳全场了华为终端官方微博的秒拍视频 ,3,0,0,9月9日,6311415301,0,
4.41E+15,华为正式发布鸿蒙超话华为mate30Rethinkpossibilities 期待华为手机的微博视频 ,4,0,0,9月9日,6311415301,0,
4.41E+15,华为Mate30 这支视频信息量有多大啊 菊厂搞机的微博视频 ,51,39,4,9月9日,6725287415,0,
4.41E+15,华为Mate30我们用技术的革新重新定义想象的边界Rethinkpossibilities，欢迎大家分享对HUAWEI Mate 30系列有什么期待？ 华为手机官方的秒拍视频 ,295,241,32,9月9日,1663983930,0,
4.41E+15,Techtalktv-华为mate30 Pro无疑是下半年最受期待的安卓手机 鲨鱼辣椒真滴辣的微博视频 ,6,2,1,9月9日,3946216751,0,
4.41E+15, 花式种草 华为Mate20， 这才是真正中国味真香机， 现在只要2499 元 ，还挺值。 用华为手机，去吃火锅说不定还送鸭血……@尤物一姐  华为负责Mate30 新品宣传的那个小姐姐真的很好看…… 花样晒国潮 ,137,15,2,9月9日,5128606465,0,
4.41E+15,小米公布30W无线充电技术，将首发于小米9 Pro上面，未来还会有40W，菊花的华为Mate30 Pro是不是也要上30W？除此之外小米也要用上无线反向快充咯 ,9,22,0,9月9日,1789651114,0,
4.41E+15,去探索，去发现，去想象！9月19日慕尼黑，与华为Mate30一起，探索无尽可能！戳视频 华为手机官方的秒拍视频 评论区分享你的发现！Rethinkpossibilities 华为手机的微博视频 ,322,116,20,9月9日,2836883273,0,
4.41E+15,小米30W无线充电，据说华为Mate30系列用的也是小米的这个 ,46,83,3,9月9日,1417975257,0,
4.41E+15,HUAWEI Mate30  RethinkPossibilities ,10,3,0,9月9日,2355647834,0,
4.41E+15,一个点，华为Mate30 Pro无线快充的芯片也是支持最高30W输出，但官方标称是27W。不排除后续OTA搞个Charge Turbo的可能性 ,423,164,7,9月9日,6048569942,0,
4.41E+15,余承东发布了一条Mate 30系列的预热视频，主要展示了手机的四大特性：“重塑能量想象”、“重塑瞬间想象”、“重塑速度想象”、“重塑暗光想象”。似乎分别暗示了华为Mate 30系列的手机充电、处理器、网络连接、相机模块这四方面的性能表现。余承东的微博视频 ,25,25,0,9月9日,6219358645,0,
4.41E+15,下半年华为，iPhone，一加三款旗舰背部设计。一加自从一加7Pro挑战高端成功后，会紧接着打出下一张牌，第一次90HZ的刷新率给个行业带来了些许改变，iPhone这次应该依旧是老样子，常规升级，不知道发布会还有没有彩蛋，华为Mate30系列将搭载麒麟990，我估计pro版本会搭载990 5G，而常规版本则是搭载990。这三款背部设计，你们觉得如何。[挖鼻],31,33,3,9月8日,6834454269,1,
4.41E+15,华为EMUI10手升级计划：9月19日：华为Mate30系列预装11月：P30和P30 Pro12月：Mate20系列，荣耀20系列看看你的手机啥时候升级 ,104,81,4,9月8日,1866792355,0,
4.41E+15,华为Mate30去探索，去发现，去想象！9月19日慕尼黑，与华为Mate30一起，探索无尽可能，mate30pro应该有双4000W主摄，后面四摄，120帧刷新率屏幕，50W有线充电，27W无线充电，4500电池等等 科技耍猴ppt的微博视频 ,11,3,2,9月9日,6616254908,0,
4.41E+15,华为mate30宣传片图，猜猜这四个功能是啥？ ,401,256,32,9月8日,2824626113,0,
4.41E+15,怎么买5G手机，可以看看运营商的说法。目前5G有两种，一种华为的5G技术，支持NSA+SA，等于是双模，代表机型会有华为Mate30、Mate20X，以及荣耀Vera 30。一种是非华为系的，主要是OPPO、vivo、小米等厂商的产品，仅支持NSA组网模式。说白了，仅支持NSA的是过渡机型，也就是假5G手机。支持NSA+SA的才是真正的5G手机，当然如果仅仅是尝个鲜，那就无所谓了。,5,3,0,9月9日,2107947800,1,
4.41E+15,中国移动关于5G网络的温馨提示，仅支持NSA的单模手机，在只有SA网络的地区，将无法获得5G网络服务！所以说，买5G手机需要买同时支持SA和NSA网络的双模手机，目前只有华为量产的Mate20X 5G和即将在9月19日发布的Mate30系列才完美支持。也就是说，中国移动官推华为手机。[馋嘴]那么你们会买哪种5G手机呢？,127,114,49,9月9日,1417975257,1,
4.41E+15,Rethinkpossibilities 作为我们在科技创新之路上的突破性成果，华为Mate30将赋予“圆”颠覆性印象！9月19日，我们慕尼黑见！ 余承东的微博视频 ,1334,587,123,9月8日,1100856704,0,
4.41E+15,【5G手机计划供货量曝光：仅三个品牌规划超50万台】据运营商财经网消息，今年只有华为、vivo、三星5G手机供货量超50万台。其中华为5G手机计划出货量最多，mate30是华为希望做大销量的5G主力机型，vivo也即将推出NEX 3，采用无界瀑布屏，而年底的X系列将是重头戏，而三星虽然规划出货量大但实现很难，三款机型在5G初期也是相当可观，但5G终端市场整体产能却很有限，实际的体验效果也并不理想。,16,14,3,9月9日,1856404484,1,
4.41E+15,小米全球首发30W无线充电，69分钟就可以充满手机，据说华为Mate30也能达到这样的速度。现在你们觉得无线充电还是鸡肋的功能么？ ,5,23,1,9月9日,1850550517,0,
4.41E+15,对于要买新机或次新机的朋友，这个时候不应着急，9月，即将发布的四款新机更为给力！1、华为Mate30 Pro2、小米MIX43、iPhone114、vivo NEX3 5G版目前看，这些手机厂商在创新力和变革程度上，华为和小米的旗舰机可能更合用户胃口 ,7,1,0,9月9日,2852113641,0,
4.41E+15,华为Mate10Pro、华为Mate20Pro、华为Mate30系列里：最好看的是哪个？ ,152,191,21,9月9日,3808007273,0,
4.41E+15,课代表呢？中国移动客服对5G以及NSA+SA的短信友情提示是什么意思？SA乃大势所趋，麒麟990率先实现双模集成，是不是用高通外挂单模5G芯片的厂家要凉了，华为Mate30稳了 吗？真5g5g ,9,6,0,9月9日,5979367683,0,
4.41E+15,【华为与高通展开5G芯片角逐】华为在柏林国际消费电子展上发布了相当于智能手机“心脏”的芯片组的5G产品，预计在“Mate30”上配备。高通则宣布该公司的智能手机芯片组“骁龙”的多个系列将支持5G…… 华为与高通展开5G芯片角逐 ,17,4,9,9月9日,2478163131,0,
4.41E+15,9月19日，德国慕尼黑，华为 Mate30 系列发布会！这是华为中国发布的一条视频，好多花粉开始意淫了，什么音质啦，什么turbo拉，什么电影摄像头啦，别瞎猜了，就是一个普普通通的宣传片而已。 华为中国的微博视频 ,5,6,0,9月9日,3986326725,0,
4.41E+15,华为中国官方微博发布Mate 30系列预告片，片中汇集了各种圆形物体：指南针、灯泡、唱片、轮胎、镜头等等，暗示Mate 30系列的奥利奥相机。现在就是不知道突不突出了  Bingo实验室的微博视频 ,4,0,0,9月9日,6571952337,0,
4.41E+15,【华为公布升级EMUI10机型：共计30多款，Mate 20系列12月升级】EMUI10将由华为Mate30系列首发，后续其他机型跟进升级。在IFA2019上，华为公布了可升级EMUI10的机型及升级时间，其中：      华为P30/P30 Pro本月已开启内测招募。华为Mate 20/20 Pro/20 RS/20X（4G）、荣耀20/20 Pro/V20等将在12月升级EMUI10，华为P30 Lite、华为P20系列、华为Mate10系列将在2020年3月升级EMUI10，2020年Q2则会有更多其他华为机型升级EMUI10。,76,115,22,9月8日,1843170992,1,
4.41E+15,华为Mate30 9月19日慕尼黑正式发布。大家猜一猜这个预热视频里，圆圆圈圈到底多少含义？ 菊厂搞机的微博视频 ,41,17,2,9月8日,6725287415,0,
4.41E+15,华为Mate30系列这个月19号就要正式发布了，与iPhone11成本下降相反的是，华为Mate系列的一些成本会有所上升，由于连续几个月的制裁，华为的很多供应商都发生了变化，整个过程损失是绝对有的，成本随之增大。其中华为Mate30 Pro搭载的麒麟990 5G芯片，真正集成了5G基带，这个成本比高通系的外挂和未来的封装要高多了。,14,3,2,9月8日,6028010462,1,
4.41E+15,据说，Mate30中不再使用美国企业配件。虽然不知道真假，但最近种种迹象表明，经过前期准备，华为开始反击。华为单独为国外没有5G的市场提供4G特供版手机，任正非表示美国的失败不要赖华为，鸿蒙系统和麒麟990上市！持久战，我们能赢！华为加油！ ,11,1,0,9月8日,7277874827,0,
4.41E+15,华为数码 华为Mate30系列惊喜不止于麒麟芯片和拍照    大家以为华为Mate30系列的亮点就仅仅是麒麟990芯片和拍照吗？    No！大家太年轻了，余承东余总表示：华为Mate30系列还有更多的创新，我们拭目以待！你们猜一下还会有哪些突破呢？五月数码科技 ,11,3,1,9月8日,2268574107,0,
4.41E+15,官方还透露华为Watch GT 2将于9月19日在慕尼黑发布；据了解，一同发布的还有华为Mate30系列手机。,4,0,3,9月8日,1862172703,0,
4.41E+15,华为数码 看到很多人在议论，苹果iPone11的后置摄像头，想必大家都会说丑爆了，碉堡了的话语。也有人说，抄袭的华为。更有甚者，说华为干翻了苹果，已经不是一星半点的问题。那么问题来了，若是华为Mate30系列发布后，你是买苹果还是买华为？花样晒国潮五月数码科技手机超话 ,11,18,0,9月8日,2268574107,0,
4.41E+15,别再等华为Mate30 Pro了，华为后继有人了！Nokia 7.2率先上了下半年可能引领摄像头设计的奥利奥镜头。骁龙660的处理器，3500mAh的电池，摄像头也是4800万的蔡司定制镜头，大家看着感觉咋样？ ,61,45,3,9月8日,2880620770,0,
4.41E+15,只要打开相机对准自己，麒麟990华为Mate30就能帮你监测心率，现在，AR更能测心率！全新Face AR能够对人脸进行建模、实时跟踪、表情捕获，并分析心率、呼吸率等健康数据。提供AR应用更多可能！ 科技耍猴ppt的微博视频 ,9,0,0,9月8日,6616254908,0,
4.41E+15,大嘴今天证实了 华为新的mate30手机 正在安装鸿蒙系统 到时候 欢迎大家经验 ,75,44,7,9月8日,5370547595,0,
4.41E+15,9月份手机发布会预告:9月10号OPPO Reno2，9月11号iPhone11，9月16号vivo NEX3，9月19号华为Mate30，9月24号小米MIX4…… ,30,3,4,9月7日,2908763431,0,
4.41E+15,大家是不是寻思着，华为Mate30 Pro这不仅仅是挖了人家诺基亚的相机部门吧？还挖了人家的设计部门吧，lumia1020简直就是Mate30 Pro的初稿啊 ,23,13,1,9月7日,1789651114,0,
4.41E+15,华为发布麒麟990芯片 【华为推全球首款集成5G芯片：集成103亿个晶体管，Mate30系列即将搭载】麒麟990、麒麟900 5G 华为的滩头，苹果能靠颜色取胜吗？990的功能与大致媒体朋友都已预测的差不多。重点还是在5G SoC芯片上，作为华为华为推出的首款旗舰5G SoC芯片，也是业内最小的5G手机芯片方案，5G SoC芯片与传统4G芯片的区别在于，前者是5GModem集成到了芯片上，而后者则是两颗芯片联动运营模式。而且，5G SoC采用业界先进的7nm+ EUV制造工艺，身体里有103亿晶体管，更好的保证5G模式下的用户体验。余承东在发布会上说到；诞生在4G、5G时代交接的特殊时段，我们对麒麟990系列芯片的期望是：立足现在，肩负未来，帮助智能终端产品从4G网络向5G网络平稳过渡，同时持续引领5G行业发展方向。势头强劲如牛的华为，苹果今年靠颜色取胜吗？新iPhone背部Logo改为整体居中 ,17,18,16,9月8日,5237163481,1,
4.41E+15,咦，华为Mate30 Pro这个摄像头看多几眼好像也接受了 ,127,96,5,9月8日,1210347234,0,
4.41E+15,【华为Mate30 Pro 5G版售价或超八千元】科学分析：Mate 20X 5G版售价都6199元了，Mate30 Pro 5G版在处理器、拍照等硬件参数都做了升级，那售价岂不要破八千元？直逼iPhone11，你们觉得哥分析得有道理不？ ,287,310,30,9月8日,2827386331,0,
4.41E+15,华为真的要卖折叠屏手机，估计华为自己都头痛。1，卖这种过于前沿的折叠屏手机，很可能因为屏幕不过关而影响口碑，让自己折在里面。2，不卖的话，又骑虎难下，毕竟从今年2月MWC展开始，华为不断宣城自己要卖折叠屏手机，还说以后一半的旗舰手机都要用折叠屏。3，我是折叠屏手机的，觉得翻盖太麻烦，体验不是很流畅，屏幕打开后手感不是很好，且不是革命性应用。4，我有点为折叠屏的前途担心，不仅是担心华为的，也担心三星的、努比亚的。这个折叠屏手机很难普及呀华为5G折叠屏手机华为Mate30华为Mate30德国9月19首发,7,2,0,9月8日,1496810217,1,
4.41E+15,iPhone11和华为Mate30都要发布了，你选哪个iPhone华为超话 科技怪咖的微博投票 ,5028,43,40,9月6日,3103286013,0,
4.41E+15,Rethinkpossibilities激发灵感，创造更多可能。9月19日慕尼黑，华为 Mate30系列带你一起重构想象。 华为手机的微博视频 ,364,114,33,9月8日,2836883273,0,
4.41E+15,"【华为宣布：国内华为Mate30时间已敲定，9.26日正式发布】近日，在麒麟海思990芯片沟通会上，华为Fellow艾伟在接受外媒采访时表示华为将在9.26日在国内发布华为Mate30手机。从麒麟海思990处理器的发布来看，觉得应该有4G和5G，华为Mate30手机的标配版应该是不支持5G, 华为Mate30pro5G版应晚点上市开卖麒麟990 ​​​",14,21,3,9月8日,6616254908,1,
4.41E+15,华为Mate30的无线充电是小米的技术？很理解有这种想法的童鞋，包括华为方舟编译器、鸿蒙系统、刚刚发布华为全球首款集成5G的麒麟990 5G SoC。。。很多华为自研的核心技术真的会有让包括小米和其它很多厂商“羡慕嫉妒恨”，既恨又爱，很多粉丝很想这些技术是自己的。。。甚至还有“我最讨厌华为。。。”感觉现在很多人的心态变化大了，难怪现在的心理医生特吃香。。。,44,63,2,9月7日,3788429711,1,
4.41E+15,华为麒麟990芯片发布 来了来了，麒麟990终于来了！麒麟990 5G直接将5G基带集成到了芯片SoC中，余承东称高通依然采用外挂方式，苹果没有，三星还处于PPT状态。网友：mate30稳了！  来了来了，麒麟990终于来了，集成5G基带 ,350,37,16,9月7日,6391433477,0,
4.41E+15,华为Mate30离发布会还有11天，还有很多惊喜没出来呢 科技耍猴ppt的微博视频 ,8,3,0,9月8日,6616254908,0,
4.41E+15,华为Mate30 Pro屏幕盖板，之前在群里看到的，没找到图源，现注明图源@8090生活数码 ,361,301,12,9月7日,6048569942,0,
4.41E+15,据外媒消息，AI-Benchmark上，有一款标记为“Huawei Dev. Phone”的华为手机，应该是华为Mate30系列，只标记了“Huawei Dev. Phone”，这款手机搭载了麒麟990 5G芯片，8GB运存，安卓10操作系统。在分数上是76206分。 ,31,10,0,9月8日,6834454269,0,
4.41E+15,华为Mate30摄像头模组曝光 这摄像头模组里面有一个类似“吃豆人”的凹槽还有人记得这款游戏吗？，之前还出现在像素大战和银河护卫队2等电影中 （图源：雄图科技） 每日图集 ,16,7,1,9月8日,1856404484,0,
4.41E+15,挑战自我，超越竞争，我们9月19慕尼黑见！Rethinkpossibilities华为Mate30 ,3278,1069,299,9月6日,1100856704,0,
4.41E+15,【疑似华为Mate 30后摄模组曝光且与之前略有差别，新摄模组加入“吃豆人”模块】随着华为一年一度的华为Mate压箱底系列手机的发布，曝光的设备也越来越多。近日，有消息爆料华为Mate30的后摄模组加入了吃豆人模组。从图片中可以看出除了之前爆料的三摄石锤之外，其中一个摄像头模组出现了一个凹槽，不知道这个凹槽是否是给Tof镜头预留的位置。与之前爆料的图片相比，后背采用的是圆形的设计依然是四个摄像头。根据目前网友以及媒体的爆料华为Mate30依然会保留刘海屏设计，并搭载屏下指纹模块以及Face ID模块。根据目前的爆料，华为Mate 30 Pro将可能搭载瀑布屏以及4000万双主摄+800万+TOF组成的徕卡后置四摄；此外，华为Mate 30系列手机还将搭载麒麟990处理器并且出厂预装全新的EMUI 10。（图源于：IT之家，侵者删）华为Mate30数码[超话],4,4,1,9月8日,5381430923,1,
4.41E+15,【华为推出全球首款集成5G芯片 ：集成103亿个晶体管，Mate30系列即将搭载[憧憬]】9月6日，在IFA大会上，华为发布麒麟990芯片，包括麒麟990和麒麟990 5G两款。余承东称，麒麟990 5G是世界上最强大的5G SoC（系统级芯片），也是全球首款集成5G基带的芯片，芯片晶体管数量有103亿个。他透露，有些顶尖公司还没有5G方案，搭载麒麟990的Mate30系列新机将于9月19日首发。,220,109,241,9月6日,1956700750,1,
4.41E+15,华为Mate 30后摄模组曝光：加入“吃豆人”模块。除了已知的三颗摄像头外，在此次曝光的后置模组上还出现了一枚类似于“吃豆人”一样的凹槽，目前尚不清楚这一凹槽的作用，不知道是不是为ToF元件预留的孔位。根据之前泄露的渲染图显示，华为Mate30系列手机所采用的背部圆形相机模组里四枚摄像头相互独立，这和照片中的模组配件也高度吻合。,9,4,0,9月8日,7029733562,1,
4.41E+15,华为Mate30  Pro前面板曝光，这屏占比 ,23,10,0,9月8日,6468573320,0,
4.41E+15,【华为Mate30将会搭载麒麟 990！】余总@余承东 刚刚透露了一个让现场沸腾的消息，华为Mate30系列将会率先搭载麒麟990！看来我们不用多久就可以体验到这款全新的Kirin 990 5G啦，一起来期待9月19日的华为Mate30发布会吧。[憧憬]关注+带话题华为IFA2019转发任意一条直播微博，将从转发量最高的一条使用@微博抽奖平台 随机抽出1位粉丝，赠送1台 HUAWEI P30 8GB+128GB 全网通版（颜色随机）。,676,722,1447,9月6日,3032210184,1,
4.41E+15,数码科技[超话]9月份手机发布会，竞争激烈[允悲]9月4日，荣耀20S、荣耀play39月5日，索尼Xperia 29月5日，realme Q9月5日，华为畅享10 Plus9月5日，努比亚红魔3S9月10日，OPPO Reno 29月11日，新iPhone9月16日，vivo NEX39月19日，华为Mate309月26日，一加7T9月待定，小米MIX4依稀记得前两年能在9月份和苹果硬刚的只有星星星，如今国产扎堆港苹果，进步很大[给力],41,15,4,9月6日,1862173347,1,
4.41E+15,华为Mate系列后面设计风格，华为mate10系是双鱼眼双摄镜头，mate20系列是浴霸三摄像头，这图片上的应该是Mate30系真机，圆形奥利奥摄像头 ，你们觉得那个设计好看? ,9,6,0,9月8日,6616254908,0,
4.41E+15,【华为推全球首款集成5G芯片：集成103亿个晶体管，Mate30系列即将搭载】9月6日，在IFA大会上，华为发布麒麟990芯片，包括麒麟990和麒麟990 5G两款。老板联播的秒拍视频 ,7,3,2,9月7日,5574029246,0,
4.41E+15,一、好期待华为mate30的发布，准备了六千块钱不知道够不够用我感觉有点悬。希望华为不要涨价，否则，我这个学生党好难做啊。二、为啥就天津没有说5G全覆盖是啥时候啊。瞧不起是咋滴。明明明年有一万个基站，然后嘞，你倒是说啊。（希望家门口有个5G基站） ,8,34,0,9月8日,2909967582,0,
4.41E+15,距离北京时间,6,5,0,9月8日,1309138161,1,
4.41E+15,9月份发布的新旗舰竟然有这么多！9月10号 OPPOReno2，11号凌晨iPhone11，16号 vivoNEX3，19号华为Mate30，24号（大概率）小米MIX4，你们最期待哪款？ ,22,8,1,9月7日,5599807173,0,
4.41E+15,Mate30不用美国元件？华为专家：我们不会主动这么说 坚持创新才不被限制华为公司在6日向全球发布业界首款旗舰5G SoC芯片“麒麟990 5G”。据悉，该芯片预计将于9月19日在德国慕尼黑全球发布的Mate30系列手机上首发搭载。近日有消息称“华为可能在Mate30手机中将采用的美国元器件降为零”，以彻底杜绝因“禁令”所带来的影响，6日在北京举办的2019华为麒麟媒体沟通会上，《环球时报》记者就此消息向华为Fellow(华为内部院士级别专家统称)艾伟求证，他表示，该消息并非华为所发布。而在被问到“‘麒麟990 5G’是否会受美国禁令影响时”，他回应“只有创新才不会被别人限制”。“对华为来说，能够用到全球的创新力量，开放合作是最好的，这也是我们的原则。”艾伟表示，华为不会主动说“要把它(美国元器件)降为零”的事情。关于美国禁令将会对新芯片带来哪些影响，艾伟回应：“如果真的买不到美国的器件怎么办?如果我今天出的产品是别人有的，就会存在这个问题，而如果我今天做的产品是世界上还没有的，问题就不存在了。所以经过这次考验，我们知道，当创新的时候，就不被别人限制，所以我们更坚信创新的路径。”不否定也不肯定，看来很有可能有的版本已经没有美国器件了。 ,719,328,132,9月7日,3626485974,1,
4.41E+15,【刚刚！华为麒麟990芯片发布】华为在德国和北京面向全球推出华为最新一代旗舰芯片麒麟990系列，包括麒麟990和麒麟990 5G两款芯片。其中，麒麟990 5G是全球首款旗舰5G SoC芯片，在5G商用元年率先为广大消费者提供卓越的5G连接体验。麒麟990系列芯片将在华为Mate30系列首发搭载。该款产品将于9月19日在德国慕尼黑全球发布。（记者：温竞华）,1539,191,294,9月6日,1699432410,1,
4.41E+15,🔻重磅来袭，今天发布的华为麒麟990芯片大可能集成5G芯片！🔻    华为的科研真的比较厉害，对于这款芯片的惊喜不止于此，对其保密的程度特别高，性能上绝对是带来大惊喜的，其他的等明天的沟通会了，余承东会在现场告诉咱们，对了，这款芯片一定会用在华为Mate30系列手机上。    当然了，这款芯片的厉害之处可以让它成为具有划时代里程碑意义的一款！估计是可以集成5G芯片的，5G时代看来华为已经是先行者，领导者。    而右边英文第一句，是世界首款，而且估计已量产。    三星今天也发布了“首款”，但说年底才上市？    所以谁才是真正的首款？ ,30,14,49,9月6日,1827225287,1,
4.41E+15,【华为推全球首款集成5G芯片麒麟990】9月6日，在IFA大会上，华为推出麒麟990 5G。余承东称，这是世界上最强大的5G SoC（系统级芯片），也是全球首款集成5G基带的芯片。他透露，搭载麒麟990的Mate30系列新机将于9月19日首发。华为推全球首款集成5G芯片麒麟990 ,7,2,4,9月7日,1890124614,0,
4.41E+15,华为P30 Pro的墨玉蓝和嫣紫色还挺好看的麒麟990发布，搭载麒麟990系列芯片的华为mate30系列将于9.19在德国慕尼黑发布，我觉得华为mate30系列的相机又将再一次屠榜 ,6,4,0,9月7日,5664188484,0,
4.41E+15,卧槽，突然发现今年的旗舰机都9月份发布，9月10号OPPO Reno2，11号凌晨iPhone11，16号vivo NEX3，19号华为Mate30，月底小米旗舰（传闻），你们最期待哪款？ ,360,313,39,9月7日,2827386331,0,
4.41E+15,52403分！华为麒麟990 AI跑分一骑绝尘 登顶AI Benchmark排行榜单昨日(6日)，华为在柏林国际电子消费品展览大会(IFA2019)上对外发布了全球首款集成5G基带的旗舰SoC。华为消费者业务CEO余承东表示麒麟990拥有业界最高AI算力NPU。今日，有消息称AI Benchmark现已公布了主流AI芯片的测试跑分榜单。华为麒麟990 5G的AI Benchmark跑分为52403分，超过紫光展锐虎贲T710(Unisoc Tiger T710)的28097分以及高通骁龙855 Plus的24652分，登顶AI Benchmark跑分排行榜单。据了解，麒麟990 5G是首款采用达芬奇架构NPU的旗舰级SoC，创新设计NPU大核+NPU微核架构。CPU方面，麒麟990采用2个大核+2个中核+4个小核的三档能效架构，最高主频可达2.86GHz。GPU搭载16核Mali-G76，全新系统级Smart Cache实现智能分流，有效节省带宽，降低功耗。此外， 麒麟9905G版将集成5G基带芯片巴龙5000，无需外挂5G芯片就能实现5G网络，同时支持SA/NSA两种5G组网模式，并支持TDD/FDD全频段。下载速率2.3Gbps，上行峰值速率1.25Gbps;叠加LTE后，更可达到下载峰值速率3.3Gbps，上行峰值速率1.32Gbps。CPU方面，麒麟990用4大核+4小核的设计方案，分别为4个A76大核和4个A55小核;GPU方面，麒麟990采用ARM Mali G76，共有16个核心;NPU方面，麒麟990采用自研的达芬奇架构NPU，由Ascend D110 Lite和Ascend D100 Tiny双核组成，大核展现卓越性能，微核实现超低功耗。余承东在昨日的大会上宣布，即将于9月19日发布的华为mate30 系列将会首发麒麟990系列芯片。,8,0,1,9月7日,1665492321,1,
4.41E+15,OPPO子品牌Realme产品经理称：Realme90hz新机定价比一加7低，也要来了。上半年，一加推出一加7pro，站稳了高端市场，最让人心动的就是那块2K90HZ的屏幕，不好说用了就回不去，但是体验的确不错。下半年有很多厂商也要跟进了，OPPO Reno，vivo nex3，据说华为 Mate30也是，一加7T下半年90hz也会下放，定价在2999这个档。在某种程度上，一加7pro真是推动90hz的普及啊。,28,27,3,9月7日,6834454269,1,
4.41E+15,华为发布全球首款集成5G芯片：Mate30系列即将搭载！这是世界上最强大的5G芯片！新浪财经超话 大鳄吞金的微博视频 ,9,1,2,9月7日,6067221215,0,
4.41E+15,华为Mate30系列和vivo NEX3系列都采用了瀑布屏设计从图片来看还是非常惊艳的估计2020年各手机品牌都会更进这一设计到了2020年，我想每个换新机的朋友都会先买好碎屏险不然屏幕碎了又要大出血数码极客测评超话华为Mate30vivo nex3 ,11,5,0,9月7日,6304647780,0,
4.41E+15,【最强“中国芯”本月商用 华为抢跑5G芯片大战】据悉，本月伴随苹果新机发售的A13预计还是4G芯片，至于被高通寄予厚望的5G集成芯片骁龙865可能到明年初才能量产。这次华为推出的麒麟990芯片已将5G基带集成在内，成为全球首款5G一体化芯片。本月，内置麒麟9905G的华为Mate30就会正式发布，麒麟9905G也将商用。华为院士艾伟披露，迄今为止华为在5G相关芯片研发的累计投入上已超过10亿美元。（北京日报）,15,0,1,9月7日,2454655415,1,
4.41E+15,【华为帝国放大招】5Ｇ领域有华为，逆风下强推。各路大神放马来，舍我其谁？科技巨头华为周五（2019年9月6日）在柏林IFA消费电子展上披露了麒麟990 5G芯片，并表示将装载于本月底推出的旗舰型手机Mate30，明言与苹果新款Iphone对抗。～～～～～～～～～～～～～～～～～情感旅行资讯免责：图片来自网络，如有侵权，即刻删除，概不承担任何责任。原创作品，商业使用或修改须作者授权。,21,9,0,9月6日,6285856744,1,
4.41E+15,华为麒麟990 5G芯片发布，最大亮点是全球首款5G SoC，7nm EUV工艺带来能效大大提升，内部103亿颗晶体管，功耗降低，应该是马上发布的Mate30首发 ,44,19,2,9月6日,2648798633,0,
4.41E+15,麒麟990发布会预告华为mate30 9.19德国慕尼黑发布这手机大家都想要吧 ,111,85,1,9月6日,1866792355,0,
4.41E+15,对于即将发布的Mate30系列，有消息称该手机采用的美国元器件，将降为零。对此，华为Fellow艾伟表示，华为绝对不会主动去说。“对我们来说，能够用到全球创新力量，这是最好的，所以我们不会主动说降为零。”艾伟提到，“但在这样的背景下，如果买不到怎么办？如果产品是别人有的，就会出现这个问题。但如果这个产品是别人没有，我们创新的，就不会发生这样的事情。因此，这次事件让我们知道，当创新的时候反而不会被限制住，所以，我们要走创新的道路。”艾伟提到的“这次事件”也就是今年5月16日美国商务部将华为列入“实体名单”内（约等于禁售）。对此，华为启动了备胎计划。华为,33,14,8,9月7日,5645756008,1,
4.41E+15,华为麒麟990芯片发布新一代华为麒麟芯片发布，麒麟990亮相北京。最强的5G智能芯片，花式吊打高通，余总也开始讲故事了，超强的带货能力，我有预感搭配麒麟990的华为Mate30销量不会低 ,36,19,2,9月6日,2743487997,0,
4.41E+15,【华为宣布Mate30系列手机首发时间：9月19日】刚才，华为消费者业务CEO余承东在2019年德国柏林消费电子展上宣布，搭载有今天华为首发的麒麟990芯片、并将拥有更多创新的华为Mate30系列手机，将于9月19日在德国慕尼黑首发。（环球时报-环球网报道 记者 范凌志 陈青青 高雷） ,715,259,96,9月6日,1974576991,0,
4.41E+15,为满足5G时代用户对卓越体验的追求，麒麟990 5G在性能与能效、AI智慧算力及ISP拍摄能力等方面进行全方位升级，打造手机体验新标杆。麒麟990系列芯片将在华为Mate30系列首发搭载。该款产品将于9月19日在德国慕尼黑全球发布。 华为旗舰Mate30系列9月19日首发，将搭载麒麟990芯片 ,23,5,2,9月6日,1417975257,0,
4.41E+15,关键词：【墨玉蓝】&【嫣紫色】华为P30Pro新配色发布啦！深邃神秘的墨玉蓝，和梦幻浪漫的嫣紫色，亮面与雾面顺滑过度，兼具美感与细腻握感，以独特的视角诠释P系列唯美设计的新可能。另外联盟君小小剧透：率先搭载麒麟990 芯片的华为Mate30 系列将在9月19日首次和大家见面，敬请期待吧~,67,35,28,9月6日,3211647923,1,
4.41E+15,【华为资深Fellow艾伟：创新，才不会被人限制】面对华为会不会在Mate30系列手机中完全排除来自美国的零配件的传言，以及华为的麒麟990芯片能否在美国的制裁令下保障量产这两个问题，华为资深Fellow艾伟给出了这样的回答。（环球时报-环球网报道 记者 范凌志 陈青青 高雷）  环球时报的微博视频 ,428,73,46,9月6日,1974576991,0,
